client_code,name,product,status,city,date,category,amount,currency,type,direction
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-14 21:30:44,Смотрим дома,1460.51,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-15 10:50:29,Едим дома,5973.7,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-15 12:10:18,Продукты питания,23253.58,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-15 19:00:10,Кафе и рестораны,9762.14,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-15 20:10:14,Играем дома,2210.25,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-15 21:30:17,Смотрим дома,1490.71,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-16 09:15:08,Такси,2544.59,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-16 13:15:08,Едим дома,5139.41,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-17 12:10:03,Продукты питания,21634.08,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-17 13:15:26,Едим дома,6151.74,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-18 13:15:19,Едим дома,3727.39,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-18 19:40:08,Играем дома,5034.83,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-18 20:10:54,Играем дома,3897.29,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-18 21:30:02,Смотрим дома,1882.87,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-19 09:15:38,Такси,5741.61,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-19 11:30:14,Смотрим дома,4211.04,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-19 12:10:03,Продукты питания,25785.26,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-19 14:30:49,Едим дома,7692.92,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-19 19:00:48,Кафе и рестораны,3903.42,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-20 12:10:47,Продукты питания,13124.69,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-20 18:30:45,АЗС,10750.38,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-20 19:00:45,Кафе и рестораны,7394.72,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-20 21:30:54,Смотрим дома,2235.3,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-21 12:10:54,Продукты питания,7454.42,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-21 13:15:10,Едим дома,3380.79,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-21 20:10:25,Играем дома,6126.79,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-22 19:00:11,Кафе и рестораны,6364.15,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-22 20:10:46,Играем дома,2645.69,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-23 12:10:05,Продукты питания,13501.74,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-23 19:00:41,Кафе и рестораны,19624.75,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-24 12:10:11,Продукты питания,8396.22,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-24 18:30:47,АЗС,11423.14,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-25 09:15:02,Такси,2750.93,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-25 12:10:41,Продукты питания,7464.87,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-25 16:00:47,Играем дома,7185.44,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-25 20:10:52,Играем дома,2512.17,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-25 20:20:10,Кино,3809.59,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-26 09:15:56,Такси,7882.06,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-26 10:10:44,Едим дома,7291.62,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-26 12:10:23,Продукты питания,17562.55,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-26 13:15:07,Едим дома,13515.52,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-26 21:30:11,Смотрим дома,2259.76,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-27 13:10:24,Кафе и рестораны,3211.95,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-27 13:15:17,Едим дома,11284.49,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-28 09:15:07,Такси,3358.2,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-28 12:10:23,Продукты питания,12746.43,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-28 19:00:26,Кафе и рестораны,3120.25,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-29 13:15:33,Едим дома,4408.81,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-29 21:30:50,Смотрим дома,2437.95,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-30 12:10:47,Продукты питания,7928.58,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-30 13:15:07,Едим дома,3518.32,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-30 19:00:39,Кафе и рестораны,7962.57,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-31 10:00:46,Смотрим дома,7710.39,KZT,,
18,Санжар,Кредитная карта,обычный,Кызылорда,2025-08-31 12:10:30,Продукты питания,16888.33,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-01 19:00:31,Кафе и рестораны,21742.68,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-01 19:00:41,Кино,4912.72,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 08:10:43,Кафе и рестораны,5962.85,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 13:50:15,Играем дома,4357.87,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 18:30:44,АЗС,16765.89,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 19:00:20,Кафе и рестораны,49142.56,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-02 20:40:16,Играем дома,8412.67,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 08:30:07,Играем дома,6292.54,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 14:20:01,Кино,4028.14,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 19:00:56,Кафе и рестораны,23234.44,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-05 19:20:44,Такси,4558.54,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 12:10:04,Продукты питания,18991.16,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-06 19:00:22,Кафе и рестораны,15534.28,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 10:50:24,Такси,4501.97,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 12:10:35,Продукты питания,22041.24,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 12:20:46,Кафе и рестораны,6851.16,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 13:00:12,Едим дома,6330.21,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-07 17:20:17,Кафе и рестораны,5054.71,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 11:40:24,Едим дома,4247.91,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 12:10:48,Продукты питания,38403.01,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 19:00:13,Кафе и рестораны,25215.0,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-08 20:40:20,Смотрим дома,3596.91,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-09 12:10:57,Продукты питания,20357.44,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-09 14:50:12,Смотрим дома,5588.66,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-09 19:00:30,Кафе и рестораны,19034.05,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-10 09:20:47,Едим дома,7175.04,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-10 09:40:13,Едим дома,3209.06,KZT,,
59,Динара,Золотые слитки,Премиальный клиент,Алматы,2025-06-10 12:10:34,Продукты питания,14772.89,KZT,,
